to	TO	O
feed	VB	B-Eventuality
on	IN	I-Eventuality
non-woody	JJ	B-Quality
CPOM	NNP	B-Biotic_Entity
and	CC	O
their	PRP$	O
associated	JJ	O
microorganisms	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Others	NNS	O
are	VBP	O
suspension	JJ	B-Biotic_Entity-L
feeders	NNS	I-Biotic_Entity
,	,	O
which	WDT	O
use	VBP	B-Eventuality
their	PRP$	O
setae	NN	B-Biotic_Entity-L
,	,	O
filtering	VBG	B-Eventuality
aparati	NNS	B-Biotic_Entity-L
,	,	O
nets	NNS	B-Biotic_Entity
,	,	O
or	CC	O
even	RB	O
secretions	NNS	B-Biotic_Entity
to	TO	O
collect	VB	B-Eventuality
FPOM	NNP	B-Biotic_Entity
and	CC	O
microbes	NNS	B-Biotic_Entity
from	IN	O
the	DT	O
water	NN	B-Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
These	DT	O
species	NNS	B-Biotic_Entity
may	MD	O
be	VB	O
passive	JJ	B-Quality
collectors	NNS	B-Biotic_Entity
,	,	O
utilizing	VBG	B-Eventuality
the	DT	O
natural	JJ	B-Eventuality
flow	NN	I-Eventuality
of	IN	O
the	DT	O
system	NN	B-Aggregate_Biotic_Abiotic_Entity
,	,	O
or	CC	O
they	PRP	O
may	MD	O
generate	VB	B-Eventuality
their	PRP$	O
own	JJ	O
current	JJ	B-Abiotic_Entity
to	TO	O
draw	VB	B-Eventuality
water	NN	B-Abiotic_Entity
,	,	O
and	CC	O
also	RB	O
,	,	O
FPOM	NNP	B-Biotic_Entity
in	IN	O
Allan	NNP	O
.	.	O
_S_B_	_S_B_	O
Members	NNS	B-Biotic_Entity
of	IN	O
the	DT	O
gatherer-collector	NN	B-Biotic_Entity
guild	NN	I-Biotic_Entity
actively	RB	O
search	NN	B-Eventuality
for	IN	O
FPOM	NNP	B-Biotic_Entity
under	IN	O
rocks	NNS	B-Abiotic_Entity
and	CC	O
in	IN	O
other	JJ	O
places	NNS	B-Aggregate_Biotic_Abiotic_Entity
where	WRB	O
the	DT	O
stream	NN	B-Aggregate_Biotic_Abiotic_Entity
flow	NN	B-Eventuality
has	VBZ	O
slackened	VBN	B-Eventuality
enough	RB	O
to	TO	O
allow	VB	B-Eventuality
deposition	NN	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Grazing	VBG	B-Eventuality
invertebrates	NNS	B-Biotic_Entity
utilize	JJ	B-Eventuality
scraping	NN	B-Eventuality
,	,	O
rasping	NN	B-Eventuality
,	,	O
and	CC	O
browsing	VBG	B-Eventuality
adaptations	NNS	B-Quality
to	TO	O
feed	VB	B-Eventuality
on	IN	I-Eventuality
periphyton	NN	B-Biotic_Entity-L
and	CC	O
detritus	NN	B-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Finally	RB	O
,	,	O
several	JJ	O
families	NNS	B-Biotic_Entity
are	VBP	O
predatory	JJ	B-Eventuality
,	,	O
capturing	VBG	B-Eventuality
and	CC	O
consuming	VBG	B-Eventuality
animal	JJ	B-Biotic_Entity
prey	NN	I-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Both	DT	O
the	DT	O
number	NN	B-Quality
of	IN	O
species	NNS	B-Biotic_Entity
and	CC	O
the	DT	O
abundance	NN	B-Quality
of	IN	O
individuals	NNS	B-Biotic_Entity
within	IN	O
each	DT	O
guild	NN	B-Biotic_Entity
is	VBZ	O
largely	RB	O
dependent	JJ	B-Eventuality
upon	IN	I-Eventuality
food	NN	B-Quality
availability	NN	I-Quality
.	.	O
_S_B_	_S_B_	O
Thus	RB	O
,	,	O
these	DT	O
values	NNS	O
may	MD	O
vary	VB	O
across	IN	O
both	DT	O
seasons	NNS	B-Time
and	CC	O
systems	NNS	B-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Fish	NN	B-Biotic_Entity
_S_B_	_S_B_	O
Fish	NN	O
can	MD	I-Biotic_Entity
also	RB	O
be	VB	O
placed	VBN	O
into	IN	O
feeding	VBG	B-Biotic_Entity
guilds	NNS	I-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Planktivores	NNS	B-Biotic_Entity-L
pick	VBP	B-Eventuality
plankton	NN	B-Biotic_Entity
out	IN	O
of	IN	O
the	DT	O
water	NN	B-Aggregate_Biotic_Abiotic_Entity
column	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Herbivore-detritivores	NNS	B-Biotic_Entity
are	VBP	O
bottom-feeding	JJ	B-Eventuality
species	NNS	B-Biotic_Entity
that	WDT	O
ingest	VBP	B-Eventuality
both	DT	O
periphyton	NN	B-Biotic_Entity-L
and	CC	O
detritus	NN	B-Aggregate_Biotic_Abiotic_Entity
indiscriminately	RB	O
.	.	O
_S_B_	_S_B_	O
Surface	NN	B-Aggregate_Biotic_Abiotic_Entity
and	CC	O
water	NN	B-Aggregate_Biotic_Abiotic_Entity
column	NN	I-Aggregate_Biotic_Abiotic_Entity
feeders	NNS	B-Biotic_Entity
capture	VBP	B-Eventuality
surface	NN	B-Biotic_Entity
prey	NN	I-Biotic_Entity
(	(	O
mainly	RB	O
terrestrial	NN	B-Quality
and	CC	O
emerging	VBG	B-Eventuality
insects	NNS	B-Biotic_Entity
)	)	O
and	CC	O
drift	NN	B-Eventuality
(	(	O
benthic	JJ	B-Quality
invertebrates	NNS	B-Biotic_Entity
floating	VBG	B-Eventuality
downstream	NN	B-Aggregate_Biotic_Abiotic_Entity
)	)	O
.	.	O
_S_B_	_S_B_	O
Benthic	JJ	B-Quality
invertebrate	NN	B-Biotic_Entity
feeders	NNS	B-Biotic_Entity
prey	VBP	B-Eventuality
primarily	RB	O
on	IN	O
immature	NN	B-Eventuality
insects	NNS	B-Biotic_Entity
,	,	O
but	CC	O
will	MD	O
also	RB	O
consume	VB	B-Eventuality
other	JJ	O
benthic	JJ	B-Quality
invertebrates	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Top	JJ	B-Biotic_Entity
predators	NNS	I-Biotic_Entity
consume	VBP	B-Eventuality
fishes	NNS	B-Biotic_Entity
and/or	VBP	O
large	JJ	B-Quality
invertebrates	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Omnivores	NNS	B-Biotic_Entity
ingest	VBP	B-Eventuality
a	DT	O
wide	JJ	O
range	NN	O
of	IN	O
prey	NN	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
These	DT	O
can	MD	O
be	VB	O
floral	JJ	B-Quality
,	,	O
faunal	JJ	B-Quality
,	,	O
and/or	JJ	O
detrital	NN	B-Quality
in	IN	O
nature	NN	O
.	.	O
_S_B_	_S_B_	O
Finally	RB	O
,	,	O
parasites	NNS	B-Biotic_Entity
live	VBP	B-Eventuality
off	IN	I-Eventuality
of	IN	O
host	NN	B-Biotic_Entity
species	NNS	I-Biotic_Entity
,	,	O
typically	RB	O
other	JJ	O
fishes	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Fish	NN	B-Biotic_Entity
are	VBP	O
flexible	JJ	B-Quality
in	IN	O
their	PRP$	O
feeding	NN	B-Eventuality
roles	NNS	I-Eventuality
,	,	O
capturing	VBG	B-Eventuality
different	JJ	O
prey	NN	B-Biotic_Entity
with	IN	O
regard	NN	O
to	TO	O
seasonal	JJ	B-Quality
availability	NN	I-Quality
and	CC	O
their	PRP$	O
own	JJ	O
developmental	JJ	B-Eventuality
stage	NN	I-Eventuality
.	.	O
_S_B_	_S_B_	O
Thus	RB	O
,	,	O
they	PRP	O
may	MD	O
occupy	VB	B-Eventuality
multiple	JJ	O
feeding	VBG	B-Biotic_Entity
guilds	NNS	I-Biotic_Entity
in	IN	O
their	PRP$	O
lifetime	NN	B-Time
.	.	O
_S_B_	_S_B_	O
The	DT	O
number	NN	B-Quality
of	IN	O
species	NNS	B-Biotic_Entity
in	IN	O
each	DT	O
guild	NN	B-Biotic_Entity
can	MD	O
vary	VB	B-Eventuality
greatly	RB	O
between	IN	O
systems	NNS	B-Aggregate_Biotic_Abiotic_Entity
,	,	O
with	IN	O
temperate	JJ	B-Aggregate_Biotic_Abiotic_Entity
warm	JJ	I-Aggregate_Biotic_Abiotic_Entity
water	NN	I-Aggregate_Biotic_Abiotic_Entity
streams	NNS	I-Aggregate_Biotic_Abiotic_Entity
having	VBG	O
the	DT	O
most	RBS	O
benthic	JJ	B-Quality
invertebrate	NN	B-Quality
feeders	NNS	B-Biotic_Entity
,	,	O
and	CC	O
tropical	JJ	B-Aggregate_Biotic_Abiotic_Entity
systems	NNS	I-Aggregate_Biotic_Abiotic_Entity
having	VBG	O
large	JJ	B-Quality
numbers	NNS	B-Quality
of	IN	O
detritus	NN	B-Aggregate_Biotic_Abiotic_Entity
feeders	NNS	B-Biotic_Entity
due	JJ	O
to	TO	O
high	JJ	B-Quality
rates	NNS	B-Quality
of	IN	O
allochthonous	JJ	B-Quality
input	NN	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Ecosystem	NN	B-Aggregate_Biotic_Abiotic_Entity
Food	NNP	B-Aggregate_Biotic_Abiotic_Entity
Chain	NNP	I-Aggregate_Biotic_Abiotic_Entity
and	CC	O
Food	NNP	B-Aggregate_Biotic_Abiotic_Entity
Web	NNP	I-Aggregate_Biotic_Abiotic_Entity
_S_B_	_S_B_	O
Every	DT	O
living	NN	B-Eventuality
plant	NN	B-Biotic_Entity
and	CC	O
animal	NN	B-Biotic_Entity
must	MD	O
have	VB	O
energy	NN	B-Abiotic_Entity
to	TO	O
survive	VB	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Plants	NNS	B-Biotic_Entity
rely	RB	B-Eventuality
on	IN	I-Eventuality
the	DT	O
soil	NN	B-Aggregate_Biotic_Abiotic_Entity
,	,	O
water	NN	B-Abiotic_Entity
,	,	O
and	CC	O
the	DT	O
sun	NN	B-Abiotic_Entity
for	IN	O
energy	NN	B-Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Animals	NNS	B-Biotic_Entity
rely	VBP	B-Eventuality
on	IN	I-Eventuality
plants	NNS	B-Biotic_Entity
as	RB	O
well	RB	O
as	IN	O
other	JJ	O
animals	NNS	B-Biotic_Entity
for	IN	O
energy	NN	B-Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
In	IN	O
an	DT	O
ecosystem	NN	B-Aggregate_Biotic_Abiotic_Entity
,	,	O
plants	NNS	B-Biotic_Entity
and	CC	O
animals	NNS	B-Biotic_Entity
all	DT	O
rely	RB	B-Eventuality
on	IN	I-Eventuality
each	DT	O
other	JJ	O
to	TO	O
live	VB	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Scientists	NNS	O
sometimes	RB	O
describe	VB	O
this	DT	O
dependence	NN	B-Eventuality
using	VBG	O
a	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
or	CC	O
a	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Food	NNP	B-Aggregate_Biotic_Abiotic_Entity
Chain	NNP	I-Aggregate_Biotic_Abiotic_Entity
A	NNP	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
describes	VBZ	O
how	WRB	O
different	JJ	O
organisms	NNS	B-Biotic_Entity
eat	VBP	B-Eventuality
each	DT	O
other	JJ	O
,	,	O
starting	VBG	O
out	RP	O
with	IN	O
a	DT	O
plant	NN	B-Biotic_Entity
and	CC	O
ending	VBG	O
with	IN	O
an	DT	O
animal	NN	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
For	IN	O
example	NN	O
,	,	O
you	PRP	O
could	MD	O
write	VB	O
the	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
for	IN	O
a	DT	O
lion	NN	B-Biotic_Entity
like	IN	O
this	DT	O
:	:	O
grass	NN	B-Biotic_Entity
--->	NNP	O
zebra	NNP	B-Biotic_Entity
--->	NNP	O
lion	NN	B-Biotic_Entity
_S_B_	_S_B_	O
The	DT	O
lion	NN	B-Biotic_Entity
eats	VBZ	B-Eventuality
the	DT	O
zebra	NN	B-Biotic_Entity
,	,	O
which	WDT	O
eats	VBZ	B-Eventuality
the	DT	O
grass	NN	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Here	RB	O
is	VBZ	O
another	DT	O
example	NN	O
in	IN	O
picture	NN	O
form	NN	O
:	:	O
The	DT	O
grasshopper	NN	B-Biotic_Entity
eats	VBZ	B-Eventuality
grass	NN	B-Biotic_Entity
,	,	O
the	DT	O
frog	NN	B-Biotic_Entity
eats	VBZ	B-Eventuality
the	DT	O
grasshopper	NN	B-Biotic_Entity
,	,	O
the	DT	O
snake	NN	B-Biotic_Entity
eats	VBZ	B-Eventuality
the	DT	O
frog	NN	B-Biotic_Entity
,	,	O
and	CC	O
the	DT	O
eagle	NN	B-Biotic_Entity
eats	VBZ	B-Eventuality
the	DT	O
snake	NN	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Links	NNS	O
of	IN	O
the	DT	O
Chain	NNP	B-Aggregate_Biotic_Abiotic_Entity
_S_B_	_S_B_	O
There	EX	O
are	VBP	O
names	NNS	O
to	TO	O
help	VB	O
describe	VB	O
each	DT	O
link	NN	O
of	IN	O
the	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
The	DT	O
names	NNS	O
depend	VBP	O
mostly	RB	O
on	IN	O
what	WP	O
the	DT	O
organism	NN	B-Biotic_Entity
eats	NNS	B-Eventuality
and	CC	O
how	WRB	O
it	PRP	O
contributes	VBZ	B-Eventuality
to	TO	O
the	DT	O
energy	NN	B-Abiotic_Entity
of	IN	O
the	DT	O
ecosystem	NN	B-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Producers	NNS	B-Biotic_Entity
-	:	O
Plants	NNS	B-Biotic_Entity
are	VBP	O
producers	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
This	DT	O
is	VBZ	O
because	IN	O
they	PRP	O
produce	VBP	B-Eventuality
energy	NN	B-Abiotic_Entity
for	IN	O
the	DT	O
ecosystem	NN	B-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
They	PRP	O
do	VBP	O
this	DT	O
because	IN	O
they	PRP	O
absorb	VBP	B-Eventuality
energy	NN	B-Abiotic_Entity
from	IN	O
sunlight	VBN	B-Abiotic_Entity
through	IN	O
photosynthesis	NN	B-Eventuality
.	.	O
_S_B_	_S_B_	O
They	PRP	O
also	RB	O
need	VBP	B-Eventuality
water	NN	B-Abiotic_Entity
and	CC	O
nutrients	NNS	B-Aggregate_Biotic_Abiotic_Entity
from	IN	O
the	DT	O
soil	NN	B-Aggregate_Biotic_Abiotic_Entity
,	,	O
but	CC	O
plants	NNS	B-Biotic_Entity
are	VBP	O
the	DT	O
only	JJ	O
place	NN	O
where	WRB	O
new	JJ	B-Quality
energy	NN	B-Abiotic_Entity
is	VBZ	O
made	VBN	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Consumers	NNS	B-Biotic_Entity
-	:	O
Animals	NNS	B-Biotic_Entity
are	VBP	O
consumers	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
This	DT	O
is	VBZ	O
because	IN	O
they	PRP	O
do	VBP	O
n't	RB	O
produce	VB	B-Eventuality
energy	NN	B-Abiotic_Entity
,	,	O
they	PRP	O
just	RB	O
use	VBP	B-Eventuality
it	PRP	O
up	RP	O
.	.	O
_S_B_	_S_B_	O
Animals	NNS	B-Biotic_Entity
that	WDT	O
eat	VBP	B-Eventuality
plants	NNS	B-Biotic_Entity
are	VBP	O
called	VBN	O
primary	JJ	B-Biotic_Entity
consumers	NNS	I-Biotic_Entity
or	CC	O
herbivores	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Animals	NNS	B-Biotic_Entity
that	WDT	O
eat	VBP	B-Eventuality
other	JJ	O
animals	NNS	B-Biotic_Entity
are	VBP	O
called	VBN	O
secondary	JJ	B-Biotic_Entity
consumers	NNS	I-Biotic_Entity
or	CC	O
carnivores	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
If	IN	O
a	DT	O
carnivore	NN	B-Biotic_Entity
eats	VBZ	B-Eventuality
another	DT	O
carnivore	NN	B-Biotic_Entity
,	,	O
it	PRP	O
is	VBZ	O
called	VBN	O
a	DT	O
tertiary	JJ	B-Biotic_Entity
consumer	NN	I-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Some	DT	O
animals	NNS	B-Biotic_Entity
play	VBP	B-Eventuality
both	DT	O
roles	NNS	B-Eventuality
,	,	O
eating	VBG	B-Eventuality
both	DT	O
plants	NNS	B-Biotic_Entity
and	CC	O
animals	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
They	PRP	O
are	VBP	O
called	VBN	O
omnivores	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Decomposers	NNS	B-Biotic_Entity
-	:	O
Decomposers	NNS	B-Biotic_Entity
eat	VBP	B-Eventuality
decaying	VBG	B-Eventuality
matter	NN	B-Biotic_Entity
(	(	O
like	IN	O
dead	JJ	B-Eventuality
plants	NNS	B-Biotic_Entity
and	CC	O
animals	NNS	B-Biotic_Entity
)	)	O
.	.	O
_S_B_	_S_B_	O
They	PRP	O
help	VBP	O
put	VB	B-Eventuality
nutrients	NNS	B-Aggregate_Biotic_Abiotic_Entity
back	RB	O
into	IN	O
the	DT	O
soil	NN	B-Aggregate_Biotic_Abiotic_Entity
for	IN	O
plants	NNS	B-Biotic_Entity
to	TO	O
eat	VB	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Examples	NNS	O
of	IN	O
decomposers	NNS	B-Biotic_Entity
are	VBP	O
worms	NNS	B-Biotic_Entity
,	,	O
bacteria	NNS	B-Biotic_Entity
,	,	O
and	CC	O
fungi	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Lets	NNS	O
go	VBP	O
back	RB	O
to	TO	O
this	DT	O
example	NN	O
:	:	O
grass	NN	B-Biotic_Entity
--->	NNP	O
zebra	NNP	B-Biotic_Entity
--->	NNP	O
lion	NN	B-Biotic_Entity
_S_B_	_S_B_	O
grass	NN	B-Biotic_Entity
=	CD	O
producer	NN	B-Biotic_Entity
_S_B_	_S_B_	O
zebra	NN	B-Biotic_Entity
=	NNP	O
primary	JJ	B-Biotic_Entity
consumer	NN	I-Biotic_Entity
_S_B_	_S_B_	O
lion	NN	B-Biotic_Entity
=	NNP	O
secondary	JJ	B-Biotic_Entity
consumer	NN	I-Biotic_Entity
_S_B_	_S_B_	O
Energy	NNP	B-Abiotic_Entity
is	VBZ	O
Lost	VBN	B-Eventuality
Like	IN	O
we	PRP	O
said	VBD	O
above	IN	O
,	,	O
all	PDT	O
the	DT	O
energy	NN	B-Abiotic_Entity
made	VBN	B-Eventuality
in	IN	O
the	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
comes	VBZ	B-Eventuality
from	IN	I-Eventuality
the	DT	O
producers	NNS	B-Biotic_Entity
,	,	O
or	CC	O
plants	NNS	B-Biotic_Entity
,	,	O
converting	VBG	B-Eventuality
sunlight	NN	B-Abiotic_Entity
into	IN	O
energy	NN	B-Abiotic_Entity
with	IN	O
photosynthesis	NN	B-Eventuality
.	.	O
_S_B_	_S_B_	O
The	DT	O
rest	NN	O
of	IN	O
the	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
just	RB	O
uses	VBZ	B-Eventuality
energy	NN	B-Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
So	RB	O
as	IN	O
you	PRP	O
move	VBP	O
through	IN	O
the	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
there	EX	O
is	VBZ	O
less	JJR	O
and	CC	O
less	RBR	O
energy	NN	B-Abiotic_Entity
available	JJ	B-Quality
.	.	O
_S_B_	_S_B_	O
For	IN	O
this	DT	O
reason	NN	O
,	,	O
there	EX	O
are	VBP	O
less	JJR	O
and	CC	O
less	RBR	O
organisms	IN	B-Biotic_Entity
the	DT	O
further	JJ	O
along	IN	O
the	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
you	PRP	O
get	VBP	O
.	.	O
_S_B_	_S_B_	O
In	IN	O
our	PRP$	O
example	NN	O
above	IN	O
,	,	O
there	EX	O
is	VBZ	O
more	JJR	O
grass	NN	B-Biotic_Entity
than	IN	O
zebras	NNS	B-Biotic_Entity
,	,	O
and	CC	O
more	JJR	O
zebras	NNS	B-Biotic_Entity
than	IN	O
lions	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
The	DT	O
zebras	NN	B-Biotic_Entity
and	CC	O
lions	NNS	B-Biotic_Entity
use	VBP	B-Eventuality
up	RP	I-Eventuality
energy	NN	B-Abiotic_Entity
doing	VBG	O
stuff	NNS	O
like	IN	O
running	VBG	B-Eventuality
,	,	O
hunting	NN	B-Eventuality
,	,	O
and	CC	O
breathing	NN	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Each	DT	O
Link	NNP	O
is	VBZ	O
Important	JJ	O
Links	NNS	O
higher	RBR	O
up	RB	O
in	IN	O
the	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
rely	RB	B-Eventuality
on	IN	I-Eventuality
the	DT	O
lower	JJR	O
links	NNS	O
.	.	O
_S_B_	_S_B_	O
Even	RB	O
though	IN	O
lions	NNS	B-Biotic_Entity
do	VBP	O
n't	RB	O
eat	VB	B-Eventuality
grass	NN	B-Biotic_Entity
,	,	O
they	PRP	O
would	MD	O
n't	RB	O
last	JJ	O
long	JJ	O
if	IN	O
there	EX	O
was	VBD	O
n't	RB	O
any	DT	O
grass	NN	B-Biotic_Entity
because	IN	O
then	RB	O
the	DT	O
zebras	NNS	B-Biotic_Entity
would	MD	O
n't	RB	O
have	VB	O
anything	NN	O
to	TO	O
eat	VB	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Food	NNP	B-Aggregate_Biotic_Abiotic_Entity
Web	NNP	I-Aggregate_Biotic_Abiotic_Entity
_S_B_	_S_B_	O
In	IN	O
any	DT	O
ecosystem	NN	B-Aggregate_Biotic_Abiotic_Entity
there	EX	O
are	VBP	O
many	JJ	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chains	NNS	I-Aggregate_Biotic_Abiotic_Entity
and	CC	O
,	,	O
generally	RB	O
,	,	O
most	JJS	O
plants	NNS	B-Biotic_Entity
and	CC	O
animals	NNS	B-Biotic_Entity
are	VBP	O
part	NN	O
of	IN	O
several	JJ	O
chains	NNS	B-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
When	WRB	O
you	PRP	O
draw	VBP	O
all	PDT	O
the	DT	O
chains	NNS	B-Aggregate_Biotic_Abiotic_Entity
together	RB	O
you	PRP	O
end	VBP	O
up	RP	O
with	IN	O
a	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Trophic	JJ	B-Biotic_Entity
Levels	NNS	I-Biotic_Entity
_S_B_	_S_B_	O
Sometimes	RB	O
scientists	NNS	O
describe	VBP	O
each	DT	O
level	NN	O
in	IN	O
a	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
with	IN	O
a	DT	O
trophic	JJ	B-Biotic_Entity
level	NN	I-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Here	RB	O
are	VBP	O
the	DT	O
five	CD	O
trophic	JJ	B-Biotic_Entity
levels	NNS	I-Biotic_Entity
:	:	O
_S_B_	_S_B_	O
Level	JJ	O
1	CD	O
:	:	O
Plants	NNS	B-Biotic_Entity
(	(	O
producers	NNS	B-Biotic_Entity
)	)	O
_S_B_	_S_B_	O
Level	JJ	O
2	CD	O
:	:	O
Animals	NNS	B-Biotic_Entity
that	IN	O
eat	NN	B-Eventuality
plants	NNS	B-Biotic_Entity
or	CC	O
herbivores	NNS	B-Biotic_Entity
(	(	O
primary	JJ	B-Biotic_Entity
consumers	NNS	I-Biotic_Entity
)	)	O
_S_B_	_S_B_	O
Level	JJ	O
3	CD	O
:	:	O
Animals	NNS	B-Biotic_Entity
that	IN	O
eat	NN	B-Eventuality
herbivores	NNS	B-Biotic_Entity
(	(	O
secondary	JJ	B-Biotic_Entity
consumers	NNS	I-Biotic_Entity
,	,	O
carnivores	NNS	B-Biotic_Entity
)	)	O
_S_B_	_S_B_	O
Level	JJ	O
4	CD	O
:	:	O
Animals	NNS	B-Biotic_Entity
that	IN	O
eat	NN	B-Eventuality
carnivores	NNS	B-Biotic_Entity
(	(	O
tertiary	JJ	B-Biotic_Entity
consumers	NNS	I-Biotic_Entity
,	,	O
carnivores	NNS	B-Biotic_Entity
)	)	O
_S_B_	_S_B_	O
Level	JJ	O
5	CD	O
:	:	O
Animals	NNS	B-Biotic_Entity
at	IN	O
the	DT	O
top	NN	O
of	IN	O
the	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
are	VBP	O
called	VBN	O
apex	JJ	B-Biotic_Entity
predators	NNS	I-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Nothing	VBG	O
eats	NNS	B-Eventuality
these	DT	O
animals	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Community	NNP	O
matrix	NN	O
models	NNS	O
_S_B_	_S_B_	O
A	DT	O
community	NN	O
matrix	NN	O
model	NN	O
is	VBZ	O
a	DT	O
type	NN	O
of	IN	O
interaction	NN	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
that	WDT	O
uses	VBZ	O
differential	JJ	O
equations	NNS	O
to	TO	O
describe	VB	O
every	DT	O
link	NN	O
in	IN	O
the	DT	O
topological	JJ	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Using	VBG	O
Lotka-Volterra	JJ	O
equations	NNS	O
,	,	O
that	IN	O
describe	JJ	O
predator-prey	JJ	B-Eventuality
interactions	NNS	I-Eventuality
,	,	O
and	CC	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
energetics	NNS	O
data	NNS	O
such	JJ	O
as	IN	O
biomass	NN	B-Quality
and	CC	O
feeding	NN	B-Quality
rate	NN	I-Quality
,	,	O
the	DT	O
strength	NN	B-Quality
of	IN	O
interactions	NNS	B-Eventuality
between	IN	O
groups	NNS	B-Biotic_Entity
is	VBZ	O
calculated	VBN	O
.	.	O
_S_B_	_S_B_	O
Community	NNP	O
matrix	PRP	O
models	NNS	O
can	MD	O
also	RB	O
show	VB	O
how	WRB	O
small	JJ	B-Quality
changes	NNS	B-Eventuality
affect	VBP	O
the	DT	O
overall	JJ	O
stability	NN	B-Quality
of	IN	O
the	DT	O
web	NN	B-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Stability	NN	B-Quality
of	IN	O
